identifier,permno/dscd,region
81617,69160R,intl
81618,69160T,intl
81619,691610,intl
81620,691611,intl
81621,691613,intl
81622,691614,intl
81623,691615,intl
81624,691616,intl
81625,691617,intl
81626,691620,intl
81627,691621,intl
81628,691622,intl
81629,691623,intl
81630,691624,intl
81631,691626,intl
81632,691627,intl
81633,691628,intl
81634,691629,intl
81635,691630,intl
81636,691631,intl
81637,691632,intl
81638,691633,intl
81639,691635,intl
81640,691638,intl
81641,691639,intl
81642,691640,intl
81643,691641,intl
81644,691642,intl
81645,691643,intl
81646,691644,intl
81647,691645,intl
81648,691646,intl
81649,691648,intl
81650,691649,intl
81651,691651,intl
81652,691652,intl
81653,691653,intl
81654,691654,intl
81655,691658,intl
81656,691659,intl
81657,691660,intl
81658,691661,intl
81659,691662,intl
81660,691663,intl
81661,691665,intl
81662,691666,intl
81663,691667,intl
81664,691669,intl
81665,691670,intl
81666,691671,intl
81667,691672,intl
81668,691674,intl
81669,691675,intl
81670,691676,intl
81671,691677,intl
81672,691678,intl
81673,691679,intl
81674,691680,intl
81675,691681,intl
81676,691682,intl
81677,691683,intl
81678,691684,intl
81679,691685,intl
81680,691687,intl
81681,691688,intl
81682,691692,intl
81683,691693,intl
81684,691694,intl
81685,691695,intl
81686,691696,intl
81687,691698,intl
81688,691699,intl
81689,691701,intl
81690,691702,intl
81691,691704,intl
81692,691706,intl
81693,691708,intl
81694,691709,intl
81695,69170U,intl
81696,691710,intl
81697,691711,intl
81698,691712,intl
81699,691713,intl
81700,691716,intl
81701,691717,intl
81702,691718,intl
81703,691719,intl
81704,69171K,intl
81706,691720,intl
81707,691721,intl
81708,691722,intl
81709,691725,intl
81710,691726,intl
81711,691727,intl
81712,691728,intl
81713,691729,intl
81714,691730,intl
81715,691733,intl
81716,691734,intl
81717,691739,intl
81718,691741,intl
81719,691743,intl
81720,691744,intl
81721,691745,intl
81722,691746,intl
81723,691747,intl
81724,691748,intl
81725,691749,intl
81726,69174H,intl
81727,69174K,intl
81728,691750,intl
81729,691751,intl
81730,691752,intl
81731,691753,intl
81732,691754,intl
81733,691755,intl
81734,691756,intl
81735,691757,intl
81736,691758,intl
81737,691759,intl
81738,691760,intl
81739,691761,intl
81740,691763,intl
81741,691766,intl
81742,691767,intl
81743,691768,intl
81744,691770,intl
81745,691777,intl
81746,691778,intl
81747,691781,intl
81748,691782,intl
81749,691784,intl
81750,691785,intl
81751,691787,intl
81752,691789,intl
81753,691790,intl
81754,691791,intl
81755,691792,intl
81756,691793,intl
81757,691795,intl
81758,691797,intl
81759,691798,intl
81760,691799,intl
81761,69179T,intl
81762,691800,intl
81763,691801,intl
81764,691802,intl
81765,691803,intl
81766,691804,intl
81767,691805,intl
81768,691806,intl
81769,691807,intl
81770,691808,intl
81771,691809,intl
81772,69180K,intl
81773,691811,intl
81774,691812,intl
81775,691813,intl
81776,691814,intl
81777,691817,intl
81778,691818,intl
81779,691819,intl
81780,691826,intl
81781,691828,intl
81782,691829,intl
81783,69182V,intl
81784,69182X,intl
81785,691832,intl
81786,691833,intl
81787,691836,intl
81788,691837,intl
81789,691838,intl
81790,691839,intl
81791,69183C,intl
81792,69183D,intl
81793,691840,intl
81794,691841,intl
81795,691843,intl
81796,691844,intl
81797,691845,intl
81798,691849,intl
81799,691850,intl
81800,691851,intl
81801,691852,intl
81802,691853,intl
81803,691857,intl
81804,691858,intl
81805,691859,intl
81806,691860,intl
81807,691861,intl
81808,691862,intl
81809,691866,intl
81810,691867,intl
81811,691868,intl
81812,691869,intl
81813,69186D,intl
81814,691870,intl
81815,691871,intl
81816,691872,intl
81817,691873,intl
81818,691875,intl
81819,691878,intl
81820,691879,intl
81821,691880,intl
81822,691881,intl
81823,691882,intl
81824,691883,intl
81825,691884,intl
81826,691885,intl
81827,691888,intl
81828,691889,intl
81829,69188X,intl
81830,691892,intl
81831,691893,intl
81832,691894,intl
81833,691895,intl
81834,691896,intl
81835,691897,intl
81836,691898,intl
81837,691899,intl
81838,69189H,intl
81839,69189J,intl
81840,69189K,intl
81841,69189L,intl
81842,69189N,intl
81843,69189P,intl
81844,691900,intl
81845,691901,intl
81846,691902,intl
81847,691903,intl
81848,691904,intl
81849,691906,intl
81850,691907,intl
81851,691908,intl
81852,69190D,intl
81853,69190Q,intl
81854,691910,intl
81855,691911,intl
81856,691912,intl
81857,691914,intl
81858,691915,intl
81859,691918,intl
81860,691919,intl
81861,691920,intl
81862,691921,intl
81863,691922,intl
81864,691923,intl
81865,691924,intl
81866,691925,intl
81867,691926,intl
81868,691927,intl
81869,691928,intl
81870,691929,intl
81871,691930,intl
81872,691931,intl
81873,691933,intl
81874,691934,intl
81875,691935,intl
81876,691937,intl
81877,691939,intl
81878,691940,intl
81879,691941,intl
81880,691942,intl
81881,691944,intl
81882,691946,intl
81883,691947,intl
81884,691948,intl
81885,691949,intl
81886,691950,intl
81887,691951,intl
81888,691952,intl
81889,691953,intl
81890,691954,intl
81891,691955,intl
81892,691956,intl
81893,691957,intl
81894,691958,intl
81895,691960,intl
81896,691961,intl
81897,691964,intl
81898,691965,intl
81899,691966,intl
81900,691967,intl
81901,691968,intl
81902,691970,intl
81903,691971,intl
81904,691972,intl
81905,691973,intl
81906,691976,intl
81907,691977,intl
81908,691979,intl
81909,691980,intl
81910,691981,intl
81911,691982,intl
81912,691983,intl
81913,691984,intl
81914,691985,intl
81915,691986,intl
81916,691988,intl
81917,691990,intl
81918,691991,intl
81919,691992,intl
81920,691994,intl
81921,691995,intl
81922,691996,intl
81923,691997,intl
81924,691999,intl
81925,692008,intl
81926,692009,intl
81929,69200V,intl
81930,692011,intl
81931,692012,intl
81932,692013,intl
81933,692014,intl
81934,692015,intl
81935,69201E,intl
81937,69201R,intl
81938,69201T,intl
81939,692028,intl
81940,692029,intl
81941,692032,intl
81942,692036,intl
81943,692038,intl
81944,692039,intl
81945,692049,intl
81946,692050,intl
81947,692060,intl
81948,692061,intl
81949,692062,intl
81950,692063,intl
81951,692065,intl
81952,692119,intl
81953,692121,intl
81954,692127,intl
81955,692128,intl
81956,69212L,intl
81957,69212W,intl
81958,692131,intl
81959,692134,intl
81960,692135,intl
81961,69214U,intl
81962,69214V,intl
81963,692155,intl
81964,692156,intl
81965,69215Q,intl
81966,69215R,intl
81967,69215T,intl
81968,69215U,intl
81969,69215V,intl
81970,692167,intl
81971,692168,intl
81972,69216Q,intl
81973,69216R,intl
81974,69216T,intl
81975,69216X,intl
81976,692219,intl
81977,692222,intl
81978,69223J,intl
81979,692240,intl
81980,69224D,intl
81981,692251,intl
81982,69225C,intl
81983,69225D,intl
81984,69225H,intl
81985,69225M,intl
81987,692273,intl
81988,692274,intl
81989,692275,intl
81990,692277,intl
81991,692278,intl
81992,692279,intl
81993,692280,intl
81994,692282,intl
81995,692284,intl
81996,692291,intl
81997,692293,intl
81998,692294,intl
81999,692297,intl
82000,692298,intl
82001,692299,intl
82002,69229V,intl
82003,69229X,intl
82004,692300,intl
82005,692304,intl
82006,692305,intl
82007,692306,intl
82008,692307,intl
82009,692308,intl
82010,692309,intl
82011,69230X,intl
82012,692311,intl
82013,692319,intl
82014,69231E,intl
82015,69231F,intl
82016,69231H,intl
82017,69231J,intl
82018,69231K,intl
82019,69231L,intl
82020,692321,intl
82021,692324,intl
82022,69232H,intl
82023,692330,intl
82024,692332,intl
82025,692334,intl
82026,692335,intl
82027,692338,intl
82028,692339,intl
82029,69233C,intl
82030,69233V,intl
82031,69233W,intl
82032,692340,intl
82033,692341,intl
82034,692342,intl
82035,692345,intl
82036,692349,intl
82037,69234R,intl
82038,69234V,intl
82039,692352,intl
82040,692353,intl
82041,692362,intl
82042,692392,intl
82043,692395,intl
82044,692397,intl
82045,692398,intl
82046,69239V,intl
82047,692405,intl
82048,69241F,intl
82049,69241H,intl
82050,69241J,intl
82051,69241K,intl
82052,692438,intl
82053,692439,intl
82054,692440,intl
82055,692441,intl
82056,692445,intl
82057,692450,intl
82058,692458,intl
82059,692478,intl
82060,692479,intl
82061,692480,intl
82062,692481,intl
82063,692482,intl
82064,692483,intl
82065,692484,intl
82066,692486,intl
82067,692488,intl
82068,692493,intl
82069,692499,intl
82070,692500,intl
82071,692501,intl
82072,692515,intl
82073,692520,intl
82074,692521,intl
82075,692522,intl
82076,692523,intl
82077,692528,intl
82078,692529,intl
82079,692535,intl
82080,692536,intl
82081,692541,intl
82082,692545,intl
82083,692552,intl
82084,692553,intl
82085,692554,intl
82086,692559,intl
82087,692563,intl
82088,692569,intl
82089,692571,intl
82090,692573,intl
82091,692578,intl
82092,69257W,intl
82093,692580,intl
82094,692585,intl
82095,692589,intl
82096,692590,intl
82097,692591,intl
82098,692595,intl
82099,692599,intl
82100,69259J,intl
82101,69259X,intl
82102,692600,intl
82103,692606,intl
82104,69260T,intl
82105,69260W,intl
82106,69260X,intl
82107,692611,intl
82108,692612,intl
82109,692613,intl
82110,69261D,intl
82111,69261E,intl
82112,69261R,intl
82113,69261V,intl
82114,692627,intl
82115,692629,intl
82116,69262V,intl
82118,692632,intl
82119,692636,intl
82120,692641,intl
82121,692642,intl
82122,692648,intl
82123,692649,intl
82124,69264J,intl
82125,69264K,intl
82127,692657,intl
82128,69265C,intl
82129,69265F,intl
82130,69265H,intl
82131,69265P,intl
82132,69265R,intl
82133,69265T,intl
82134,692666,intl
82135,692669,intl
82136,69266K,intl
82137,692684,intl
82138,692686,intl
82139,692702,intl
82140,692703,intl
82141,69272P,intl
82142,69272Q,intl
82143,69272R,intl
82144,69272T,intl
82145,692731,intl
82146,69273J,intl
82147,69273Q,intl
82148,69273T,intl
82149,69273W,intl
82150,692743,intl
82153,69274M,intl
82154,692755,intl
82155,692775,intl
82156,692776,intl
82157,692779,intl
82158,69277T,intl
82159,692780,intl
82160,692781,intl
82161,692782,intl
82162,692784,intl
82164,692803,intl
82165,692809,intl
82166,692815,intl
82167,692817,intl
82168,692820,intl
82169,692821,intl
82170,692824,intl
82171,692831,intl
82172,69283N,intl
82173,692840,intl
82174,692842,intl
82175,692846,intl
82176,692849,intl
82177,692856,intl
82178,69285P,intl
82179,692860,intl
82180,692867,intl
82181,69286X,intl
82182,692870,intl
82183,692871,intl
82184,692886,intl
82185,692893,intl
82186,692894,intl
82187,69289E,intl
82188,69289F,intl
82189,69289H,intl
82190,69289J,intl
82191,69289K,intl
82192,69290H,intl
82193,69290J,intl
82194,69290K,intl
82195,692917,intl
82196,69291U,intl
82197,69291V,intl
82198,692923,intl
82199,692926,intl
82200,692927,intl
82201,69292U,intl
82202,692931,intl
82203,692932,intl
82204,692941,intl
82205,692942,intl
82206,692943,intl
82207,69294F,intl
82208,69295K,intl
82209,69295L,intl
82210,69295N,intl
82211,69295P,intl
82212,692976,intl
82213,69297F,intl
82214,69297J,intl
82215,69297K,intl
82216,69298N,intl
82217,69298R,intl
82218,69298T,intl
82219,69301T,intl
82220,69301U,intl
82221,69301V,intl
82222,69301W,intl
82223,69302D,intl
82224,69306K,intl
82232,69310H,intl
82233,69310J,intl
82234,69310Q,intl
82236,69312U,intl
82237,69313U,intl
82239,69314Q,intl
82243,69314X,intl
82245,69315K,intl
82246,69315L,intl
82247,69315M,intl
82248,69315P,intl
82249,69315T,intl
82250,69315W,intl
82251,69316D,intl
82252,69317W,intl
82253,69317X,intl
82254,69318C,intl
82255,69318D,intl
82256,69318T,intl
82260,69319T,intl
82261,69320X,intl
82262,69321C,intl
82263,69322H,intl
82265,69323V,intl
82268,69325H,intl
82269,69325K,intl
82270,69325L,intl
82271,69325M,intl
82272,69325N,intl
82273,69326W,intl
82274,69328T,intl
82275,69328U,intl
82276,69329E,intl
82277,69329R,intl
82278,69329U,intl
82279,69329V,intl
82280,69330D,intl
82281,69330M,intl
82282,69330N,intl
82283,69331V,intl
82285,69333E,intl
82286,69336L,intl
82287,69340U,intl
82288,69340W,intl
82289,69341C,intl
82290,69341W,intl
82291,69343F,intl
82292,69343M,intl
82293,69343N,intl
82295,69351D,intl
82296,69351E,intl
82297,69351J,intl
82298,69351K,intl
82299,69351L,intl
82300,69351R,intl
82301,69353Q,intl
82302,69353R,intl
82303,69354V,intl
82304,69355R,intl
82305,69355T,intl
82306,69360L,intl
82308,69360Q,intl
82309,69361T,intl
82310,69366X,intl
82311,69367D,intl
82319,69368N,intl
82320,69369L,intl
82321,69369T,intl
82324,69374H,intl
82325,69374J,intl
82326,69374K,intl
82327,69374L,intl
82328,69375C,intl
82329,69375V,intl
82330,69375X,intl
82331,69377C,intl
82332,69377E,intl
82333,69377H,intl
82334,69377L,intl
82335,69377X,intl
82336,69378C,intl
82337,69378T,intl
82338,69378U,intl
82339,69380E,intl
82340,69380F,intl
82341,69380K,intl
82342,69380L,intl
82343,69380U,intl
82344,69380W,intl
82345,69381C,intl
82346,69381E,intl
82347,69381Q,intl
82348,69381R,intl
82349,69381T,intl
82350,69381U,intl
82351,69382C,intl
82352,69382K,intl
82353,69382N,intl
82354,69382P,intl
82355,69382Q,intl
82356,69382R,intl
82357,69382T,intl
82358,69382V,intl
82359,69382X,intl
82360,69383P,intl
82361,69383U,intl
82362,69383X,intl
82363,69384J,intl
82364,69384K,intl
82365,69385C,intl
82366,69385E,intl
82367,69385W,intl
82368,69385X,intl
82369,69386D,intl
82370,69386P,intl
82371,69386R,intl
82372,69386X,intl
82373,69387J,intl
82374,69387L,intl
82375,69387N,intl
82376,69387W,intl
82377,69388E,intl
82378,69388J,intl
82379,69388L,intl
82380,69388M,intl
82381,69388U,intl
82382,69388X,intl
82383,69389C,intl
82384,69389Q,intl
82385,69389U,intl
82386,69390L,intl
82387,69390V,intl
82388,69391X,intl
82390,69393D,intl
82391,69393J,intl
82392,69393L,intl
82393,69393V,intl
82394,69394C,intl
82395,69394L,intl
82396,69394R,intl
82397,69394T,intl
82398,69395C,intl
82399,69395J,intl
82400,69395R,intl
82401,69396P,intl
82402,69396T,intl
82403,69397E,intl
82404,69397J,intl
82405,69398E,intl
82406,69398J,intl
82407,69398N,intl
82408,69399H,intl
82409,69399P,intl
82410,69399R,intl
82414,69401D,intl
82415,69401E,intl
82416,69401K,intl
82417,69401P,intl
82418,69401T,intl
82420,69402P,intl
82421,69402U,intl
82422,69403T,intl
82423,69403U,intl
82424,69403W,intl
82428,69404R,intl
82431,69405F,intl
82432,69405L,intl
82433,69405T,intl
82434,69406D,intl
82435,69406N,intl
82436,69406T,intl
82437,69407L,intl
82438,69407U,intl
82439,69407V,intl
82440,69407X,intl
82442,69408F,intl
82443,69408H,intl
82445,69409D,intl
82446,69409J,intl
82447,69409R,intl
82448,69409U,intl
82449,69409W,intl
82453,69410C,intl
82454,69410K,intl
82455,69410Q,intl
82456,69410T,intl
82457,69410W,intl
82460,69411K,intl
82461,69411Q,intl
82467,69412K,intl
82468,69412M,intl
82469,69412R,intl
82470,69412X,intl
82471,694139,intl
82472,69413C,intl
82473,69413K,intl
82474,69413P,intl
82475,69413Q,intl
82477,69414J,intl
82478,69415E,intl
82479,69415J,intl
82480,69415K,intl
82481,69415M,intl
82482,69415X,intl
82485,69416M,intl
82486,69416W,intl
82489,69417L,intl
82490,69417M,intl
82491,69417U,intl
82492,69418J,intl
82493,69418K,intl
82494,69418N,intl
82495,694196,intl
82496,69419E,intl
82497,69419U,intl
82498,69419V,intl
82499,69419X,intl
82500,69420W,intl
82501,69421F,intl
82502,69421J,intl
82503,69421Q,intl
82504,69422H,intl
82505,69422L,intl
82506,69422M,intl
82507,69422Q,intl
82508,69422T,intl
82509,69422X,intl
82511,69423E,intl
82512,69423F,intl
82513,69423J,intl
82514,69423L,intl
82515,69423Q,intl
82516,69423T,intl
82519,69424D,intl
82520,69424N,intl
82521,694255,intl
82522,69425U,intl
82523,69425W,intl
82525,69426D,intl
82526,69426M,intl
82527,69426T,intl
82528,69427E,intl
82529,69427H,intl
82530,69427U,intl
82531,69427V,intl
82532,69427W,intl
82535,69429L,intl
82536,69429M,intl
82537,69429N,intl
82538,69429Q,intl
82545,69432N,intl
82546,69432P,intl
82547,69432Q,intl
82548,69432U,intl
82551,69433K,intl
82552,69433L,intl
82553,69433W,intl
82554,69434J,intl
82555,69434R,intl
82556,69435C,intl
82557,69435F,intl
82558,69435L,intl
82559,69435P,intl
82562,69436F,intl
82563,69436P,intl
82565,694374,intl
82568,69437R,intl
82569,69437X,intl
82573,69440C,intl
82576,694418,intl
82577,694419,intl
82580,694457,intl
82584,69447H,intl
82585,69447P,intl
82587,694486,intl
82590,69449K,intl
82591,69449L,intl
82592,69449N,intl
82593,69449W,intl
82597,69450E,intl
82603,694528,intl
82604,694529,intl
82614,694552,intl
82617,69455H,intl
82618,69455J,intl
82619,69455K,intl
82620,69455L,intl
82621,69455M,intl
82622,69455N,intl
82623,69455P,intl
82624,69455Q,intl
82625,69455R,intl
82631,694598,intl
82640,69463R,intl
82642,69465E,intl
82645,694660,intl
82646,694670,intl
82659,694741,intl
82665,694759,intl
82667,694761,intl
82671,694785,intl
82678,69481V,intl
82679,69482C,intl
82680,69482H,intl
82681,69482J,intl
82682,69482K,intl
82683,69482L,intl
82685,69484L,intl
82688,69484T,intl
82690,694878,intl
82691,694879,intl
